X,Y,Color
-72.0,-24.0,"(0.0, 0.2, 0.4, 1.0)"
-72.0,-20.0,"(0.0, 0.4, 0.8, 1.0)"
-72.0,-16.0,"(0.6, 0.8, 1.0, 1.0)"
-72.0,-12.0,"(0.6, 0.8, 1.0, 1.0)"
-72.0,-8.0,"(0.6, 0.8, 1.0, 1.0)"
-72.0,-4.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-72.0,0.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-72.0,4.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-72.0,16.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-72.0,64.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-72.0,84.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-72.0,88.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-72.0,92.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-72.0,96.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-72.0,100.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-72.0,104.0,"(0.6, 0.8, 1.0, 1.0)"
-72.0,108.0,"(0.0, 0.2, 0.4, 1.0)"
-72.0,112.0,"(0.0, 0.2, 0.4, 1.0)"
-72.0,116.0,"(0.0, 0.6, 0.0, 1.0)"
-72.0,120.0,"(0.8, 0.0, 0.0, 1.0)"
-72.0,124.0,"(0.8, 0.0, 0.0, 1.0)"
-72.0,128.0,"(0.8, 0.0, 0.0, 1.0)"
-72.0,132.0,"(0.8, 0.0, 0.0, 1.0)"
-72.0,136.0,"(0.8, 0.0, 0.0, 1.0)"
-72.0,140.0,"(0.8, 0.0, 0.0, 1.0)"
-72.0,144.0,"(0.8, 0.0, 0.0, 1.0)"
-72.0,148.0,"(0.8, 0.0, 0.0, 1.0)"
-72.0,152.0,"(0.8, 0.0, 0.0, 1.0)"
-72.0,156.0,"(0.8, 0.0, 0.0, 1.0)"
-72.0,160.0,"(0.8, 0.0, 0.0, 1.0)"
-72.0,164.0,"(1.0, 1.0, 0.4, 1.0)"
